SalesOrderID,TotalDue,AddressID,TerritoryID,TerritoryName,CountryRegionCode,GroupName,StateProvinceID,StateProvinceCode,StateProvinceName,CountryRegionName
62771,43.0729,12385,1,Northwest,US,North America,58,OR ,Oregon,United States
62796,65.7365,12709,1,Northwest,US,North America,79,WA ,Washington,United States
62786,62.9519,24970,1,Northwest,US,North America,79,WA ,Washington,United States
62777,79.0959,27250,1,Northwest,US,North America,79,WA ,Washington,United States
62802,687.2658,17376,1,Northwest,US,North America,79,WA ,Washington,United States
63446,77.339,27073,1,Northwest,US,North America,79,WA ,Washington,United States
63490,1263.5233,15041,1,Northwest,US,North America,79,WA ,Washington,United States
63486,852.3307,17610,1,Northwest,US,North America,79,WA ,Washington,United States
63491,1276.8054,20343,1,Northwest,US,North America,58,OR ,Oregon,United States
63447,15.4479,11728,1,Northwest,US,North America,79,WA ,Washington,United States
63966,132.5779,11626,1,Northwest,US,North America,58,OR ,Oregon,United States
63977,982.8644,12336,1,Northwest,US,North America,58,OR ,Oregon,United States
63963,42.9624,27874,1,Northwest,US,North America,58,OR ,Oregon,United States
63980,2591.1808,24972,1,Northwest,US,North America,79,WA ,Washington,United States
63961,26.2769,15385,1,Northwest,US,North America,58,OR ,Oregon,United States
63990,1961.8944,23196,1,Northwest,US,North America,79,WA ,Washington,United States
63976,46.7194,19378,1,Northwest,US,North America,58,OR ,Oregon,United States
63989,663.5083,22206,1,Northwest,US,North America,58,OR ,Oregon,United States
64473,70.1344,26532,1,Northwest,US,North America,79,WA ,Washington,United States
64479,76.2119,21535,1,Northwest,US,North America,79,WA ,Washington,United States
64476,6.9394,23589,1,Northwest,US,North America,58,OR ,Oregon,United States
64483,87.2729,16777,1,Northwest,US,North America,79,WA ,Washington,United States
64511,1385.7584,26090,1,Northwest,US,North America,79,WA ,Washington,United States
64518,1297.8004,19203,1,Northwest,US,North America,79,WA ,Washington,United States
64472,6.9394,25508,1,Northwest,US,North America,79,WA ,Washington,United States
64470,69.5929,11621,1,Northwest,US,North America,79,WA ,Washington,United States
64516,671.7958,13808,1,Northwest,US,North America,79,WA ,Washington,United States
64515,612.1369,12905,1,Northwest,US,North America,79,WA ,Washington,United States
64820,15.4479,22906,1,Northwest,US,North America,58,OR ,Oregon,United States
64838,2610.3084,27672,1,Northwest,US,North America,79,WA ,Washington,United States
64816,87.2729,22810,1,Northwest,US,North America,79,WA ,Washington,United States
64806,43.0729,22643,1,Northwest,US,North America,79,WA ,Washington,United States
64834,954.6869,21730,1,Northwest,US,North America,79,WA ,Washington,United States
64808,8.0444,13752,1,Northwest,US,North America,58,OR ,Oregon,United States
64815,110.4558,12410,1,Northwest,US,North America,79,WA ,Washington,United States
64837,635.3529,13239,1,Northwest,US,North America,58,OR ,Oregon,United States
64830,71.7477,26153,1,Northwest,US,North America,79,WA ,Washington,United States
64807,8.0444,24929,1,Northwest,US,North America,58,OR ,Oregon,United States
64831,38.675,27340,1,Northwest,US,North America,79,WA ,Washington,United States
65490,2584.5619,25878,1,Northwest,US,North America,58,OR ,Oregon,United States
65488,41.2055,15568,1,Northwest,US,North America,58,OR ,Oregon,United States
65456,8.7848,22566,1,Northwest,US,North America,58,OR ,Oregon,United States
65475,77.339,26225,1,Northwest,US,North America,79,WA ,Washington,United States
65501,612.1369,14244,1,Northwest,US,North America,79,WA ,Washington,United States
65469,79.0959,23176,1,Northwest,US,North America,79,WA ,Washington,United States
65467,38.5535,23957,1,Northwest,US,North America,79,WA ,Washington,United States
65468,95.6709,20706,1,Northwest,US,North America,79,WA ,Washington,United States
65485,44.189,15756,1,Northwest,US,North America,79,WA ,Washington,United States
65965,92.7869,16237,1,Northwest,US,North America,58,OR ,Oregon,United States
65991,62.9519,18136,1,Northwest,US,North America,79,WA ,Washington,United States
65999,2613.2808,25710,1,Northwest,US,North America,79,WA ,Washington,United States
65992,46.7194,24060,1,Northwest,US,North America,58,OR ,Oregon,United States
66494,1981.7844,20062,1,Northwest,US,North America,79,WA ,Washington,United States
66461,87.2729,21961,1,Northwest,US,North America,79,WA ,Washington,United States
66456,16.5529,19669,1,Northwest,US,North America,58,OR ,Oregon,United States
66457,110.4558,22099,1,Northwest,US,North America,79,WA ,Washington,United States
66455,77.3169,26330,1,Northwest,US,North America,79,WA ,Washington,United States
66453,71.7919,17932,1,Northwest,US,North America,79,WA ,Washington,United States
66473,46.7194,19630,1,Northwest,US,North America,58,OR ,Oregon,United States
66458,86.7204,27721,1,Northwest,US,North America,79,WA ,Washington,United States
66937,606.6229,14124,1,Northwest,US,North America,58,OR ,Oregon,United States
66933,2673.0613,12846,1,Northwest,US,North America,79,WA ,Washington,United States
66920,850.2865,15293,1,Northwest,US,North America,58,OR ,Oregon,United States
66903,16.5529,25295,1,Northwest,US,North America,79,WA ,Washington,United States
66917,62.9519,24154,1,Northwest,US,North America,58,OR ,Oregon,United States
66919,683.9729,22887,1,Northwest,US,North America,79,WA ,Washington,United States
66906,5.514,18760,1,Northwest,US,North America,79,WA ,Washington,United States
67568,1945.3194,15746,1,Northwest,US,North America,79,WA ,Washington,United States
67513,76.2119,21500,1,Northwest,US,North America,79,WA ,Washington,United States
67505,32.034,21685,1,Northwest,US,North America,58,OR ,Oregon,United States
67510,33.139,17245,1,Northwest,US,North America,79,WA ,Washington,United States
67514,86.1458,28494,1,Northwest,US,North America,58,OR ,Oregon,United States
67516,5.514,17330,1,Northwest,US,North America,58,OR ,Oregon,United States
67567,1308.8283,15802,1,Northwest,US,North America,79,WA ,Washington,United States
67519,5.514,24236,1,Northwest,US,North America,79,WA ,Washington,United States
67560,2673.0613,16953,1,Northwest,US,North America,79,WA ,Washington,United States
67539,24.2879,25914,1,Northwest,US,North America,58,OR ,Oregon,United States
67511,90.0023,18715,1,Northwest,US,North America,79,WA ,Washington,United States
68063,2665.2048,18701,1,Northwest,US,North America,79,WA ,Washington,United States
68040,103.2733,29233,1,Northwest,US,North America,79,WA ,Washington,United States
68046,8.0444,17256,1,Northwest,US,North America,58,OR ,Oregon,United States
68076,1238.1415,12993,1,Northwest,US,North America,79,WA ,Washington,United States
68047,5.514,23180,1,Northwest,US,North America,58,OR ,Oregon,United States
68042,77.3169,18884,1,Northwest,US,North America,79,WA ,Washington,United States
68575,71.2394,17940,1,Northwest,US,North America,79,WA ,Washington,United States
68595,2570.1858,23905,1,Northwest,US,North America,79,WA ,Washington,United States
68611,2770.2682,19799,1,Northwest,US,North America,58,OR ,Oregon,United States
68588,46.7194,21160,1,Northwest,US,North America,79,WA ,Washington,United States
68594,728.6923,25255,1,Northwest,US,North America,79,WA ,Washington,United States
68560,20.9619,29546,1,Northwest,US,North America,58,OR ,Oregon,United States
68617,1934.8329,11814,1,Northwest,US,North America,79,WA ,Washington,United States
68610,2705.0842,24344,1,Northwest,US,North America,58,OR ,Oregon,United States
68571,77.339,28639,1,Northwest,US,North America,79,WA ,Washington,United States
68591,111.0083,13163,1,Northwest,US,North America,58,OR ,Oregon,United States
68597,2630.4194,14257,1,Northwest,US,North America,79,WA ,Washington,United States
68599,2574.6279,15413,1,Northwest,US,North America,79,WA ,Washington,United States
68565,35.6694,26993,1,Northwest,US,North America,79,WA ,Washington,United States
68573,132.5779,24262,1,Northwest,US,North America,79,WA ,Washington,United States
69012,717.6533,22724,1,Northwest,US,North America,79,WA ,Washington,United States
68994,46.7194,28415,1,Northwest,US,North America,79,WA ,Washington,United States
69015,1276.8054,14342,1,Northwest,US,North America,79,WA ,Washington,United States
69016,1238.1415,12157,1,Northwest,US,North America,58,OR ,Oregon,United States
68973,103.2733,22283,1,Northwest,US,North America,58,OR ,Oregon,United States
68968,70.6869,17098,1,Northwest,US,North America,79,WA ,Washington,United States
68980,68.4658,14703,1,Northwest,US,North America,79,WA ,Washington,United States
69767,2614.3637,15896,1,Northwest,US,North America,79,WA ,Washington,United States
69745,110.4558,29794,1,Northwest,US,North America,58,OR ,Oregon,United States
69746,41.1834,18913,1,Northwest,US,North America,79,WA ,Washington,United States
69783,2694.0563,15624,1,Northwest,US,North America,79,WA ,Washington,United States
69785,596.689,17995,1,Northwest,US,North America,79,WA ,Washington,United States
69787,1332.0444,21406,1,Northwest,US,North America,79,WA ,Washington,United States
69766,2552.5169,18193,1,Northwest,US,North America,79,WA ,Washington,United States
69751,62.9519,12931,1,Northwest,US,North America,58,OR ,Oregon,United States
70328,214.2485,17071,1,Northwest,US,North America,79,WA ,Washington,United States
70354,2566.1194,15374,1,Northwest,US,North America,58,OR ,Oregon,United States
70338,44.1779,22070,1,Northwest,US,North America,79,WA ,Washington,United States
70355,2563.589,25944,1,Northwest,US,North America,79,WA ,Washington,United States
70325,2.5305,21160,1,Northwest,US,North America,79,WA ,Washington,United States
70365,2703.9903,27838,1,Northwest,US,North America,79,WA ,Washington,United States
70336,75.1069,24341,1,Northwest,US,North America,79,WA ,Washington,United States
70886,30.1444,29456,1,Northwest,US,North America,58,OR ,Oregon,United States
70887,40.0784,20669,1,Northwest,US,North America,58,OR ,Oregon,United States
70889,35.6694,12974,1,Northwest,US,North America,79,WA ,Washington,United States
70885,6.9394,25157,1,Northwest,US,North America,79,WA ,Washington,United States
71400,155.1973,24963,1,Northwest,US,North America,79,WA ,Washington,United States
71370,97.7041,13260,1,Northwest,US,North America,79,WA ,Washington,United States
71399,82.8529,12322,1,Northwest,US,North America,58,OR ,Oregon,United States
71379,15.4479,21132,1,Northwest,US,North America,79,WA ,Washington,United States
71352,82.3004,19529,1,Northwest,US,North America,79,WA ,Washington,United States
71375,15.4479,13595,1,Northwest,US,North America,79,WA ,Washington,United States
71376,5.514,26240,1,Northwest,US,North America,79,WA ,Washington,United States
71381,8.0444,13445,1,Northwest,US,North America,79,WA ,Washington,United States
71402,24.2879,16833,1,Northwest,US,North America,58,OR ,Oregon,United States
71382,68.4658,27258,1,Northwest,US,North America,58,OR ,Oregon,United States
72118,1918.2579,15351,1,Northwest,US,North America,79,WA ,Washington,United States
72075,38.664,13206,1,Northwest,US,North America,79,WA ,Washington,United States
72078,93.8808,22703,1,Northwest,US,North America,79,WA ,Washington,United States
72077,66.8194,19462,1,Northwest,US,North America,58,OR ,Oregon,United States
72089,44.1779,28724,1,Northwest,US,North America,58,OR ,Oregon,United States
72064,93.9029,24024,1,Northwest,US,North America,79,WA ,Washington,United States
72085,77.339,23379,1,Northwest,US,North America,79,WA ,Washington,United States
72086,77.339,24556,1,Northwest,US,North America,79,WA ,Washington,United States
72714,596.689,14060,1,Northwest,US,North America,79,WA ,Washington,United States
72663,59.659,20228,1,Northwest,US,North America,79,WA ,Washington,United States
72694,651.1323,29423,1,Northwest,US,North America,79,WA ,Washington,United States
72683,41.2055,15836,1,Northwest,US,North America,58,OR ,Oregon,United States
72673,15.4479,27764,1,Northwest,US,North America,79,WA ,Washington,United States
72697,2587.8769,16877,1,Northwest,US,North America,79,WA ,Washington,United States
73278,11.039,14649,1,Northwest,US,North America,79,WA ,Washington,United States
73308,2566.1194,24553,1,Northwest,US,North America,58,OR ,Oregon,United States
73298,24.2879,19592,1,Northwest,US,North America,58,OR ,Oregon,United States
73279,55.2169,24990,1,Northwest,US,North America,58,OR ,Oregon,United States
73315,835.7447,19518,1,Northwest,US,North America,79,WA ,Washington,United States
73287,8.0444,19862,1,Northwest,US,North America,79,WA ,Washington,United States
73305,2562.4508,24030,1,Northwest,US,North America,79,WA ,Washington,United States
73259,197.7729,26386,1,Northwest,US,North America,79,WA ,Washington,United States
73318,614.6673,14286,1,Northwest,US,North America,58,OR ,Oregon,United States
73273,2.5305,12190,1,Northwest,US,North America,79,WA ,Washington,United States
73314,1374.4432,27677,1,Northwest,US,North America,79,WA ,Washington,United States
73283,87.2729,20005,1,Northwest,US,North America,58,OR ,Oregon,United States
73752,596.689,23334,1,Northwest,US,North America,58,OR ,Oregon,United States
73744,15.4479,22189,1,Northwest,US,North America,79,WA ,Washington,United States
73730,30.6859,25896,1,Northwest,US,North America,79,WA ,Washington,United States
73769,2732.7203,18523,1,Northwest,US,North America,58,OR ,Oregon,United States
73735,79.0959,16626,1,Northwest,US,North America,79,WA ,Washington,United States
73753,2607.7779,17430,1,Northwest,US,North America,58,OR ,Oregon,United States
73754,2563.589,13791,1,Northwest,US,North America,79,WA ,Washington,United States
73755,596.689,16278,1,Northwest,US,North America,58,OR ,Oregon,United States
73745,5.514,17023,1,Northwest,US,North America,79,WA ,Washington,United States
73770,2649.8453,17298,1,Northwest,US,North America,58,OR ,Oregon,United States
74232,44.1779,18842,1,Northwest,US,North America,79,WA ,Washington,United States
74251,82.8529,13374,1,Northwest,US,North America,58,OR ,Oregon,United States
74247,138.0919,15945,1,Northwest,US,North America,79,WA ,Washington,United States
74230,5.514,17548,1,Northwest,US,North America,58,OR ,Oregon,United States
74227,82.8529,19401,1,Northwest,US,North America,79,WA ,Washington,United States
74248,41.2055,14564,1,Northwest,US,North America,58,OR ,Oregon,United States
74484,40.432,29439,1,Northwest,US,North America,79,WA ,Washington,United States
74501,46.7194,19517,1,Northwest,US,North America,79,WA ,Washington,United States
74470,132.6,29866,1,Northwest,US,North America,79,WA ,Washington,United States
74486,33.139,22344,1,Northwest,US,North America,79,WA ,Washington,United States
74492,5.514,17622,1,Northwest,US,North America,79,WA ,Washington,United States
74471,8.7848,19232,1,Northwest,US,North America,58,OR ,Oregon,United States
74477,38.664,28611,1,Northwest,US,North America,79,WA ,Washington,United States
74729,106.1574,13436,1,Northwest,US,North America,79,WA ,Washington,United States
74752,24.2879,14761,1,Northwest,US,North America,79,WA ,Washington,United States
74734,104.4004,18992,1,Northwest,US,North America,79,WA ,Washington,United States
74727,27.614,18222,1,Northwest,US,North America,58,OR ,Oregon,United States
74730,66.2779,18324,1,Northwest,US,North America,79,WA ,Washington,United States
74737,71.2394,17591,1,Northwest,US,North America,79,WA ,Washington,United States
74726,59.659,14714,1,Northwest,US,North America,79,WA ,Washington,United States
74733,110.4558,26457,1,Northwest,US,North America,79,WA ,Washington,United States
74740,79.5269,24220,1,Northwest,US,North America,79,WA ,Washington,United States
74944,140.2798,25551,1,Northwest,US,North America,58,OR ,Oregon,United States
74960,205.4969,20446,1,Northwest,US,North America,79,WA ,Washington,United States
74959,60.7308,29643,1,Northwest,US,North America,58,OR ,Oregon,United States
74968,79.5269,20468,1,Northwest,US,North America,58,OR ,Oregon,United States
74950,82.2783,14953,1,Northwest,US,North America,79,WA ,Washington,United States
74967,101.6269,24193,1,Northwest,US,North America,79,WA ,Washington,United States
43768,3953.9884,24209,1,Northwest,US,North America,79,WA ,Washington,United States
43770,3953.9884,21039,1,Northwest,US,North America,79,WA ,Washington,United States
43967,3953.9884,25586,1,Northwest,US,North America,79,WA ,Washington,United States
44046,3953.9884,20990,1,Northwest,US,North America,58,OR ,Oregon,United States
44215,3953.9884,25997,1,Northwest,US,North America,79,WA ,Washington,United States
44217,3953.9884,22617,1,Northwest,US,North America,79,WA ,Washington,United States
44378,3729.364,20717,1,Northwest,US,North America,79,WA ,Washington,United States
44821,3756.989,18746,1,Northwest,US,North America,79,WA ,Washington,United States
44819,3953.9884,13106,1,Northwest,US,North America,79,WA ,Washington,United States
44820,3729.364,16262,1,Northwest,US,North America,58,OR ,Oregon,United States
44879,3953.9884,21124,1,Northwest,US,North America,79,WA ,Washington,United States
44878,3953.9884,12264,1,Northwest,US,North America,58,OR ,Oregon,United States
44936,3953.9884,20825,1,Northwest,US,North America,58,OR ,Oregon,United States
44938,3953.9884,13160,1,Northwest,US,North America,79,WA ,Washington,United States
44939,3953.9884,29179,1,Northwest,US,North America,58,OR ,Oregon,United States
44996,3729.364,12196,1,Northwest,US,North America,79,WA ,Washington,United States
44997,3953.9884,23137,1,Northwest,US,North America,79,WA ,Washington,United States
45133,3953.9884,24145,1,Northwest,US,North America,58,OR ,Oregon,United States
45131,3756.989,13173,1,Northwest,US,North America,58,OR ,Oregon,United States
45189,3953.9884,17315,1,Northwest,US,North America,79,WA ,Washington,United States
45191,772.5036,12336,1,Northwest,US,North America,58,OR ,Oregon,United States
45230,3953.9884,13193,1,Northwest,US,North America,79,WA ,Washington,United States
45478,3953.9884,24789,1,Northwest,US,North America,79,WA ,Washington,United States
45594,3953.9884,27221,1,Northwest,US,North America,79,WA ,Washington,United States
45598,772.5036,14408,1,Northwest,US,North America,79,WA ,Washington,United States
45700,3953.9884,25147,1,Northwest,US,North America,79,WA ,Washington,United States
45750,3756.989,27545,1,Northwest,US,North America,58,OR ,Oregon,United States
45824,3953.9884,18797,1,Northwest,US,North America,79,WA ,Washington,United States
45828,772.5036,15293,1,Northwest,US,North America,58,OR ,Oregon,United States
45873,3953.9884,18011,1,Northwest,US,North America,79,WA ,Washington,United States
45933,3953.9884,21545,1,Northwest,US,North America,58,OR ,Oregon,United States
45974,3756.989,27656,1,Northwest,US,North America,79,WA ,Washington,United States
46180,3953.9884,21979,1,Northwest,US,North America,58,OR ,Oregon,United States
46246,3953.9884,25086,1,Northwest,US,North America,79,WA ,Washington,United States
46297,3953.9884,11535,1,Northwest,US,North America,79,WA ,Washington,United States
46406,3953.9884,24435,1,Northwest,US,North America,79,WA ,Washington,United States
46516,3729.364,21504,1,Northwest,US,North America,79,WA ,Washington,United States
46567,3953.9884,13761,1,Northwest,US,North America,79,WA ,Washington,United States
46565,3953.9884,14758,1,Northwest,US,North America,79,WA ,Washington,United States
46568,3953.9884,11796,1,Northwest,US,North America,58,OR ,Oregon,United States
46688,2699.9018,16461,1,Northwest,US,North America,58,OR ,Oregon,United States
46757,2288.9187,25833,1,Northwest,US,North America,58,OR ,Oregon,United States
46762,2699.9018,21148,1,Northwest,US,North America,79,WA ,Washington,United States
46831,2699.9018,22313,1,Northwest,US,North America,58,OR ,Oregon,United States
46828,1105.4834,12126,1,Northwest,US,North America,58,OR ,Oregon,United States
47088,2699.9018,27893,1,Northwest,US,North America,79,WA ,Washington,United States
47087,2410.6266,19609,1,Northwest,US,North America,58,OR ,Oregon,United States
47229,2264.2536,12341,1,Northwest,US,North America,79,WA ,Washington,United States
47225,2410.6266,26878,1,Northwest,US,North America,58,OR ,Oregon,United States
47297,2410.6266,18233,1,Northwest,US,North America,79,WA ,Washington,United States
47298,2410.6266,20161,1,Northwest,US,North America,58,OR ,Oregon,United States
47301,2264.2536,25273,1,Northwest,US,North America,79,WA ,Washington,United States
47299,2699.9018,26478,1,Northwest,US,North America,79,WA ,Washington,United States
47472,2410.6266,29434,1,Northwest,US,North America,79,WA ,Washington,United States
47523,2410.6266,20469,1,Northwest,US,North America,58,OR ,Oregon,United States
47583,2410.6266,24229,1,Northwest,US,North America,79,WA ,Washington,United States
47580,1105.4834,28836,1,Northwest,US,North America,58,OR ,Oregon,United States
47586,865.204,25895,1,Northwest,US,North America,79,WA ,Washington,United States
47585,865.204,23223,1,Northwest,US,North America,79,WA ,Washington,United States
47748,2288.9187,14440,1,Northwest,US,North America,79,WA ,Washington,United States
47860,2288.9187,29374,1,Northwest,US,North America,79,WA ,Washington,United States
47863,865.204,15559,1,Northwest,US,North America,79,WA ,Washington,United States
47922,2410.6266,17110,1,Northwest,US,North America,58,OR ,Oregon,United States
48105,2288.9187,27698,1,Northwest,US,North America,79,WA ,Washington,United States
48200,2264.2536,12846,1,Northwest,US,North America,79,WA ,Washington,United States
48241,2264.2536,29370,1,Northwest,US,North America,79,WA ,Washington,United States
48431,2288.9187,25714,1,Northwest,US,North America,79,WA ,Washington,United States
48428,2410.6266,18447,1,Northwest,US,North America,79,WA ,Washington,United States
48507,1105.4834,26777,1,Northwest,US,North America,79,WA ,Washington,United States
48608,2264.2536,19518,1,Northwest,US,North America,79,WA ,Washington,United States
48604,2288.9187,12979,1,Northwest,US,North America,58,OR ,Oregon,United States
48605,2264.2536,22578,1,Northwest,US,North America,58,OR ,Oregon,United States
48676,2699.9018,14452,1,Northwest,US,North America,79,WA ,Washington,United States
48946,2264.2536,21060,1,Northwest,US,North America,79,WA ,Washington,United States
49359,1105.4834,13475,1,Northwest,US,North America,58,OR ,Oregon,United States
49397,865.204,17287,1,Northwest,US,North America,79,WA ,Washington,United States
49723,1105.4834,12678,1,Northwest,US,North America,79,WA ,Washington,United States
49769,2288.9187,13125,1,Northwest,US,North America,79,WA ,Washington,United States
49768,2264.2536,29381,1,Northwest,US,North America,79,WA ,Washington,United States
49921,2410.6266,17020,1,Northwest,US,North America,79,WA ,Washington,United States
49992,2264.2536,23755,1,Northwest,US,North America,79,WA ,Washington,United States
49991,2288.9187,25070,1,Northwest,US,North America,58,OR ,Oregon,United States
49999,1105.4834,27014,1,Northwest,US,North America,79,WA ,Washington,United States
50000,2288.9187,16720,1,Northwest,US,North America,79,WA ,Washington,United States
50136,865.204,19020,1,Northwest,US,North America,58,OR ,Oregon,United States
50351,865.204,24340,1,Northwest,US,North America,79,WA ,Washington,United States
50354,1105.4834,27017,1,Northwest,US,North America,79,WA ,Washington,United States
50444,1105.4834,12384,1,Northwest,US,North America,79,WA ,Washington,United States
50587,2264.2536,19155,1,Northwest,US,North America,79,WA ,Washington,United States
50791,865.204,24153,1,Northwest,US,North America,58,OR ,Oregon,United States
50965,865.204,23707,1,Northwest,US,North America,79,WA ,Washington,United States
51347,2598.9158,15131,1,Northwest,US,North America,58,OR ,Oregon,United States
51348,2574.639,28945,1,Northwest,US,North America,79,WA ,Washington,United States
51355,622.9659,20002,1,Northwest,US,North America,58,OR ,Oregon,United States
51466,1909.7384,14293,1,Northwest,US,North America,58,OR ,Oregon,United States
51468,2668.564,28469,1,Northwest,US,North America,58,OR ,Oregon,United States
51474,1293.3804,20808,1,Northwest,US,North America,79,WA ,Washington,United States
51465,1973.4969,12574,1,Northwest,US,North America,79,WA ,Washington,United States
51467,1954.7008,12907,1,Northwest,US,North America,58,OR ,Oregon,United States
51596,1381.0732,12820,1,Northwest,US,North America,79,WA ,Washington,United States
52015,635.3529,15444,1,Northwest,US,North America,58,OR ,Oregon,United States
51994,93.8366,11716,1,Northwest,US,North America,58,OR ,Oregon,United States
51981,59.659,26843,1,Northwest,US,North America,79,WA ,Washington,United States
51982,5.514,27456,1,Northwest,US,North America,79,WA ,Washington,United States
51996,62.9519,16500,1,Northwest,US,North America,58,OR ,Oregon,United States
51992,132.5779,25740,1,Northwest,US,North America,58,OR ,Oregon,United States
52004,624.3029,29696,1,Northwest,US,North America,79,WA ,Washington,United States
52402,620.4354,16522,1,Northwest,US,North America,58,OR ,Oregon,United States
52379,40.432,27998,1,Northwest,US,North America,79,WA ,Washington,United States
52388,49.6256,12430,1,Northwest,US,North America,79,WA ,Washington,United States
52384,104.4004,25380,1,Northwest,US,North America,58,OR ,Oregon,United States
52376,82.3004,20486,1,Northwest,US,North America,58,OR ,Oregon,United States
52803,65.1729,14186,1,Northwest,US,North America,79,WA ,Washington,United States
52798,132.5779,15023,1,Northwest,US,North America,79,WA ,Washington,United States
52804,44.1779,19364,1,Northwest,US,North America,79,WA ,Washington,United States
52834,650.8008,19239,1,Northwest,US,North America,79,WA ,Washington,United States
52788,30.1444,26785,1,Northwest,US,North America,79,WA ,Washington,United States
52823,46.7194,14714,1,Northwest,US,North America,79,WA ,Washington,United States
52794,91.262,12609,1,Northwest,US,North America,58,OR ,Oregon,United States
52795,87.2508,18726,1,Northwest,US,North America,79,WA ,Washington,United States
52805,44.1779,12710,1,Northwest,US,North America,79,WA ,Washington,United States
52827,2618.8169,13331,1,Northwest,US,North America,79,WA ,Washington,United States
52801,44.1779,20942,1,Northwest,US,North America,58,OR ,Oregon,United States
53169,2604.7944,18240,1,Northwest,US,North America,58,OR ,Oregon,United States
53179,635.3529,15713,1,Northwest,US,North America,79,WA ,Washington,United States
53155,5.514,20410,1,Northwest,US,North America,79,WA ,Washington,United States
53177,1382.4876,15489,1,Northwest,US,North America,58,OR ,Oregon,United States
53150,104.4004,12744,1,Northwest,US,North America,79,WA ,Washington,United States
53145,71.7919,18087,1,Northwest,US,North America,79,WA ,Washington,United States
53170,2598.9158,14419,1,Northwest,US,North America,79,WA ,Washington,United States
53181,1276.8054,21693,1,Northwest,US,North America,58,OR ,Oregon,United States
53147,71.7919,15366,1,Northwest,US,North America,79,WA ,Washington,United States
53178,606.6229,29704,1,Northwest,US,North America,79,WA ,Washington,United States
53760,2615.4687,17729,1,Northwest,US,North America,58,OR ,Oregon,United States
53732,66.8194,23492,1,Northwest,US,North America,79,WA ,Washington,United States
53737,38.6529,16535,1,Northwest,US,North America,79,WA ,Washington,United States
53735,38.6529,12070,1,Northwest,US,North America,58,OR ,Oregon,United States
53736,27.614,18764,1,Northwest,US,North America,79,WA ,Washington,United States
53759,2602.2529,15571,1,Northwest,US,North America,58,OR ,Oregon,United States
53757,2778.9977,17436,1,Northwest,US,North America,79,WA ,Washington,United States
53762,2668.564,21803,1,Northwest,US,North America,79,WA ,Washington,United States
53742,5.514,26082,1,Northwest,US,North America,79,WA ,Washington,United States
53754,89.4608,15536,1,Northwest,US,North America,79,WA ,Washington,United States
53740,38.6529,24121,1,Northwest,US,North America,58,OR ,Oregon,United States
53753,38.675,21544,1,Northwest,US,North America,58,OR ,Oregon,United States
54177,672.9008,23715,1,Northwest,US,North America,79,WA ,Washington,United States
54174,2653.0498,20223,1,Northwest,US,North America,58,OR ,Oregon,United States
54154,38.6529,18190,1,Northwest,US,North America,79,WA ,Washington,United States
54170,82.8529,15810,1,Northwest,US,North America,79,WA ,Washington,United States
54156,138.114,23582,1,Northwest,US,North America,79,WA ,Washington,United States
54159,5.514,14227,1,Northwest,US,North America,79,WA ,Washington,United States
54157,87.2729,18984,1,Northwest,US,North America,79,WA ,Washington,United States
54607,82.3004,27440,1,Northwest,US,North America,58,OR ,Oregon,United States
54625,8.0444,12074,1,Northwest,US,North America,58,OR ,Oregon,United States
54653,1307.7344,14865,1,Northwest,US,North America,79,WA ,Washington,United States
54638,62.9519,20954,1,Northwest,US,North America,58,OR ,Oregon,United States
54639,1950.2808,23120,1,Northwest,US,North America,79,WA ,Washington,United States
54637,24.2879,14965,1,Northwest,US,North America,58,OR ,Oregon,United States
54643,884.5083,18981,1,Northwest,US,North America,58,OR ,Oregon,United States
54642,679.5308,16389,1,Northwest,US,North America,79,WA ,Washington,United States
54606,15.4479,25334,1,Northwest,US,North America,79,WA ,Washington,United States
54641,651.9058,22313,1,Northwest,US,North America,58,OR ,Oregon,United States
54620,77.339,16003,1,Northwest,US,North America,58,OR ,Oregon,United States
54646,2538.4944,24991,1,Northwest,US,North America,58,OR ,Oregon,United States
54654,1276.8054,12249,1,Northwest,US,North America,58,OR ,Oregon,United States
54616,38.6529,25903,1,Northwest,US,North America,58,OR ,Oregon,United States
54942,38.664,23422,1,Northwest,US,North America,79,WA ,Washington,United States
54951,34.2219,18069,1,Northwest,US,North America,58,OR ,Oregon,United States
54961,46.7194,19842,1,Northwest,US,North America,79,WA ,Washington,United States
54943,41.9569,27905,1,Northwest,US,North America,58,OR ,Oregon,United States
54973,2673.0613,20268,1,Northwest,US,North America,79,WA ,Washington,United States
54946,38.6529,14688,1,Northwest,US,North America,79,WA ,Washington,United States
54947,79.0959,11533,1,Northwest,US,North America,79,WA ,Washington,United States
55455,15.4479,24724,1,Northwest,US,North America,79,WA ,Washington,United States
55470,38.6529,17117,1,Northwest,US,North America,58,OR ,Oregon,United States
55500,663.5083,26822,1,Northwest,US,North America,79,WA ,Washington,United States
55487,46.7194,24861,1,Northwest,US,North America,79,WA ,Washington,United States
55467,44.1779,20464,1,Northwest,US,North America,79,WA ,Washington,United States
55475,8.0444,24825,1,Northwest,US,North America,79,WA ,Washington,United States
55473,132.5779,26187,1,Northwest,US,North America,58,OR ,Oregon,United States
55465,191.6844,21612,1,Northwest,US,North America,58,OR ,Oregon,United States
55469,76.2119,15098,1,Northwest,US,North America,79,WA ,Washington,United States
